user_name,rating,review,date,restaurant
tmbcole,40.0,"We only purchased coffee at White Water Snacks, but the coffee and the service were great.  The cast member was very helpful and kind.",August 2014,GCH Craftsman Grill
JudyBeth2020,40.0,This is tucked away by the pool area and is usually not very crowded when we go for breakfast.  We enjoy sitting outside to plan our day at the parks. We are not big eaters so we usually split a yogurt parfait and a biscuit...More,July 2014,GCH Craftsman Grill
KSD17,40.0,We love to eat at the White Water Snack bar in the Grand California Hotel.  It would be absolutely perfect if it wasn't for the loud ice machine?  But if that bothers you too much- you can eat outside!  We love the chicken sandwich!!  It's...More,February 2014,GCH Craftsman Grill
Docdsny,30.0,"Your typical Disney snack shop, this provides some counter service meals. Fairly quiet. The personal pan pizza was tasty and yet not to overly priced. You always need to get the Mickey ice cream bar. Tucked in the back corner outside the pool complex there...More",June 2014,GCH Craftsman Grill
dan w,40.0,"A hidden secret!  All the way past the not-so ""secret entranc""e into DCA from Disney's Grand Californian is a small snack shop and eatery. Not anywhere near as gourmet as the other two more famous  GC restaurant this hidden gem has other advantages.

The prices...More",June 2014,GCH Craftsman Grill
Donna S,30.0,This small snack shop located at the Grand Californian is open very early in the morning when you are lining up for Magic Morning at the nearby private park entrance. They do not sell any hot foods until the kitchen opens at 7 am but...More,June 2014,GCH Craftsman Grill
christopheraK4100BF,50.0,"Find this little quick serve in the Disneyland resort at Grand Californian to be the superior of the 3 hotel quick serves.  Since a vacation club destination, even have some small grocery items (though you pay a little more, it is quicker than getting in...More",June 2014,GCH Craftsman Grill
terri b,30.0,Food not bad  grab a quick breakfast  COFFEE NOt fresh  BUT POOLSIDE IS GOOD  EVERYONE ENJOYED THEIR LUNCH SNACKS AND DRINKS.  Service was slow   Quick snacks there are ok but you have downtown disney out your back door,May 2014,GCH Craftsman Grill
KoKoLee,30.0,It didn't look like much of food choices.  I went in there to get hot water for making baby formula. There were some sandwiches wrapped in plastic.  The rack were half empty.,June 2013,GCH Craftsman Grill
bethann1970,50.0,Good food for a good price.  Stopped here often during our recent Disneyland trip.  It was perfect for us when we were running between parks.,June 2013,GCH Craftsman Grill
Dawn O,40.0,Great selection of snacks on offer for around the pool. Simple menu choice but with all the classics on offer. We loved the nachos with grilled chicken or beef. Good selection of drinks also available.,May 2014,GCH Craftsman Grill
Jason S,40.0,Breakfast was good and fairly priced but the prices for drinks were not proportional.  Some food was premade but other made to order and it can take a little while.,April 2014,GCH Craftsman Grill
Michael A,40.0,"We ate here at pool side ...food was good, drinks from pool bar were great.  Above average, but not amazing.  It was good, and prices Did not blow me away.",April 2014,GCH Craftsman Grill
JamieF8,50.0,This is a great place to get a quick bite.  We would order our food and bring it to the pool.  The food was good and they had a lot of things that I didn't expect there.  They sold loaves of bread and peanut butter...More,March 2014,GCH Craftsman Grill
BeverleyG338,40.0,"As others have written before, it's a little hard to find this place at the back of the Grand Caifornian. We arrived at the hotel late on a Saturday evening and knew we had no chance of getting into a restaurant in Downtown Disney. Thanks...More",April 2014,GCH Craftsman Grill
Adam A,50.0,"I first discovered White Water Snacks in 2008 with my new family. It is tucked, effectively, into the Grand Californian Hotel, but manages to be just a short stroll away from the Grand Californian entrance into California Adventure. 

This establishment is one of the many...More",June 2013,GCH Craftsman Grill
tkittymomma,50.0,I found the best breakfast burrito here! We were able to share it between two of us along with a giant muffin.There are limited menu items but they're good ones! Reasonable prices & good portion sizes. Yum!,February 2014,GCH Craftsman Grill
987xyz,50.0,A few years back this was our go to place for a good meal at a reasonable price when we stayed at the Grand Californian.   This year we stayed at the Disneyland Hotel and didn't think much about White Water until the morning we needed...More,March 2014,GCH Craftsman Grill
266MaryM,30.0,"This is a cafeteria style outlet.  We went here the first morning of our stay.  We ordered the American Breakfast (eggs, bacon, toast, breakfast potatoes).  The food was good but mine was mostly cold.  They have pastries, muffins, etc. to choose from and lots of...More",March 2014,GCH Craftsman Grill
Stacy R,30.0,We will sometimes break away from the chaos of the parks here. It is just a small cafe by the Grand Californian pools. Nice cool place to take a break and have a bite(and a beer). They have a great chicken salad sandwich and plenty...More,October 2013,GCH Craftsman Grill
Wildkat520,50.0,Good late night burger and personal pizza. Same food that is available in the park. Not bad. Tucked away in the Grand Californian.,October 2013,GCH Craftsman Grill
KWBen,50.0,"I almost hate to write a review about this restaurant...  It is one of the best kept secrets at the Disneyland Resort.  Tucked away in the Grand Californian Hotel, this little cafe serves up traditional theme park food, but it is a step up from...More",June 2013,GCH Craftsman Grill
CrankyPantz,50.0,"Yogurt, cereal, breakfast burritos, juices and everything you need to get going without having to wait in line.",September 2013,GCH Craftsman Grill
Heidi S,40.0,"Although this shop is a little hidden (almost to the back of the Grand Californian hotel) it provides good quick snacks and food before going in to the park. The coffee is average, but the service was quick and with a smile.",May 2013,GCH Craftsman Grill
michwild,50.0,"We stayed at the Grand Californian and had White Water Snacks food for breakfast and poolside.
 
The Steak Nachos are amazing.  Our guidbook recommended them as a must try and they did not disappoint.  They were loaded with shredded cheese and melted cheese, and had...More",August 2013,GCH Craftsman Grill
Marlies D,30.0,"Good for a quick snack or casual meal but limited menu. Next to pool so it's convenient. Wouldn't eat every meal there, certainly",August 2013,GCH Craftsman Grill
sometimetravels,50.0,"This is a little snack shop just off of the pool area at Grand Californian.  It is an easy walk from the entrance/exit of California Adventure to the Grand Californian, and we like to go there and sit on the patio, which edges up against...More",August 2013,GCH Craftsman Grill
380karenw,50.0,Grabbed coffee here every morning and snacks throughout our stay.  Great location and good offerings.,August 2013,GCH Craftsman Grill
bumblebe,50.0,We grabbed a quick breakfast both mornings before we entered the park.  It was fairly priced and very quick.  The french toast sticks were amazing!!!,July 2013,GCH Craftsman Grill
HeatherE318,10.0,We tried this restaurant twice and both were absolutely disgusting!  I would stay COMPLETELY away from anything that they claim is freshly made.,July 2013,GCH Craftsman Grill
Breely22,40.0,Can order and take to the room or pool. Can eat there. Easy access to CA Adventure. Everything from breakfast to dinner. Healthy and not so healthy choices. Season pass discounts.,July 2013,GCH Craftsman Grill
SVKaz,50.0,"We fell into our trap of getting up too early for the magic hour, walking around DCA and not finding time to eat. By the time we stopped ourselves from walking, we realised we were STARVING!!! We took the GCH exit and asked where we...More",June 2013,GCH Craftsman Grill
ValayaR,50.0,It was nice to have a snack place right by the entrance/exit from the White Water ride.  Nice choice of drinks and good ice cream.,June 2013,GCH Craftsman Grill
philclairedunphy,40.0,"It's not a restaurant, but a very convenient place to grab drinks and snacks. This place can also make you breakfast like eggs, breakfast burrito, etc. First floor of Grand Californian Hotel near the pool. Highly recommend checking it out.",June 2013,GCH Craftsman Grill
FriscoBarbie,40.0,"The seating area is somewhat cramped, but it's a great place to get a quick meal. And the chicken nachos are delicious.",May 2013,GCH Craftsman Grill
Sheila T,30.0,"We three family members were staying at DIsney's California Grand Hotel, where White Water Snacks is located. After a huge lunch we decided on White Water for a 'snack' dinner. The choices are limited, but their Caesar salads looked good. Not a lot of chicken...More",May 2013,GCH Craftsman Grill
happytotrip,40.0,"Although this is a smaller fast food type of place in the Grand Californian, the food is really  a restaurant type of meal and offers much better food options than some of the standard Fast Food type of option elsewhere,  say inside the two Parks....More",May 2013,GCH Craftsman Grill
39JenniferN,50.0,Great location for waiting to get into California Adventure Park.  The chocolate muffins are fantastic!!,May 2013,GCH Craftsman Grill
COArtist,40.0,"Our first time trying White Water Snacks, I was surprised by the nice selection of muffins, sandwiches, and more.  After reading less-than-glowing reviews, I was prepared to skip this spot, but am glad I gave it a try.  It is much larger than a typical...More",May 2013,GCH Craftsman Grill
VenturaDisneyMom,50.0,"I love that I can leave the craziness of the park, literally duck around the corner and eat at this uncrowded little cafe.  Food is not gourmet, but is just fine for lunch.",June 2012,GCH Craftsman Grill
whistle007,40.0,"This is the place for your standard breakfast menu with no fuss.  For a family of 5 cost us about $35 each day, much cheaper than the other places.",April 2013,GCH Craftsman Grill
cohoman,40.0,"Very convenient, and the food is good. They have other small grocery items like cereal, quart of milk, etc. that you buy and take back to your room. The burgers are really good here too!",April 2013,GCH Craftsman Grill
Disneygroupie,40.0,"big portions, some healthy selections, and quick! Prices were reasonable, and you can share many of the meals (especially the breakfast burrito, which also comes with grapes!)",March 2013,GCH Craftsman Grill
Isabelle-leesveel,40.0,Very easy to have some snacks on the go if you just want to go quick in to the parks in the morning. The ice tea was so refreshing!,October 2012,GCH Craftsman Grill
603TimH,50.0,"Great food, fast service, affordable for Disney.  We have eaten here on several occasions and it's always been good.",March 2013,GCH Craftsman Grill
portlandmom12,30.0,Great for a quick and easy snack during the day.  Also had staples like milk and cereal which came in handy for our daughter.,February 2013,GCH Craftsman Grill
Jim S,40.0,"This is a combo store/restaurant. If spending $35 at Storytellers Cafe for a buffet is not in the cards for you, give this a shot. Average food - but you can feed a small family under $40 here- excellent for Disney.",December 2012,GCH Craftsman Grill
KellyMcG86,30.0,"I stopped here for a quick lunch last weekend and was neither impressed nor displeased with the experience.  I had the chili dog, and it was okay.  I much prefer the chili dog served in the actual parks.  However, the location in the hotel is...More",February 2013,GCH Craftsman Grill
SaskatchewanFrees,30.0,This place seems much quieter than others around the hotels. It is mostly fast food and the breakfast is not great but if you need food quickly and don't want to wait this is the place.,January 2013,GCH Craftsman Grill
CAHappy,40.0,I liked the variety of food options.  I could get some cereal and my husband could get a breakfast buritto.  And they have a great fruit plate.,January 2013,GCH Craftsman Grill
Chip144,40.0,When other places are packed you can come in here and get good food and not wait in long lines and they bring the food to your table.  You also get free refills on drinks. Slightly limited menu but good choices.,January 2013,GCH Craftsman Grill
ronu2,20.0,"We stopped in to get out of the heat at Disneyland's California Adventure Park and decided to have lunch. I had a turkey sandwich made with processed turkey meat, and for some reason, it was on a cinnamon raison baguette (most likely left over from...More",October 2012,GCH Craftsman Grill
4stevemandy,50.0,"It’s a typical In-n-Out, but the food is always fresh. Most of the time it’s great, but a few times the fries were overcooked.",December 2020,In-N-Out Burger
N8delaney,50.0,"Needed some food after a holiday party, boy was I excited to see that there was an In-N-Out close by and open!  Nothing else within a couple miles was open, not that I would have gone elsewhere.  Came in around 12:30 and there was only...one person in line inside and only 4 cars outside.  Staff was still friendly even at the late hours.  They got the food out really fast with Animal Fries and Double Doubles.  It was apparently the first time my wife has every had animal style fries, and of course she became an instant fan.  Good location, fast service, friendly staff, and great food.More",December 2019,In-N-Out Burger
Rob M,50.0,"Great shopping all around, close to beach, big sunny patio with umbrellas and it's In-N-Out, need I say more?",June 2019,In-N-Out Burger
DanaLosAngeles,50.0,"In-N-Out is one of the great burger places in California, and this location is no exception.  Fast service, clean venue.",May 2019,In-N-Out Burger
Kat K,50.0,"I like to wait to order my shake until I am paying so that it doesn't melt while I am sitting way back in the line. Sometimes, the staff gets mad about adding to the order at the window. But this staff was super friendly...about it.More",November 2018,In-N-Out Burger
Mike and Kathy M,10.0,Maybe everyone loves their home town specialty burger.  For years California relatives have touted In N Out.  We had to try it.  Blah.  The cheese congealed in minutes.  Ick.  We will take out Wiconsin Culvers anyday.,August 2018,In-N-Out Burger
Mike A,50.0,Great burgers and fries. This spot is super clean and service folks handle the lines of folks inside. There was a huge line in the drive through yet this crew got our burgers in no time.,February 2018,In-N-Out Burger
Fritz C,20.0,"We ordered the food to go.  I watched and I believe my order sat on the counter for some time before they completed it.  We only live 5 minutes away and by the time we got home everything was cold.  The french fries were overdone,...the bun was tough as well as the meat.  All in all I was very disappointing experience.  We eat here frequently and have never had this happen before.More",January 2018,In-N-Out Burger
Faith C,20.0,"Sooo I was visiting from the Midwest and this fast food venue seems to be iconic to LA as it was featured in the movie Boys n the Hood many years ago 

So I went in and ordered and found out the one I visited...More",December 2017,In-N-Out Burger
8GreggB,40.0,"I google mapped something last night and In-N-Out popped up on my map, I had already had dinner but the craving was too much! Ordered the #1, I ate everything but the bag!",March 2017,In-N-Out Burger
AlexLine1,40.0,"This place is exactly what it says, and what you'd expect. Quick, easy, cheap, decent burgers. I was a bit disappointed in the fries - a little too soggy. Otherwise, a great lunch option.",January 2017,In-N-Out Burger
dwm_SGF_1987,30.0,A regional chain that is a must stop for any burger connoisseur.  The chain is currently in the American Southwest and Pacific coast.  The menu is simple.  This location was new and clean.  The parking lot can get very congested during lunch.  I had a...More,October 2016,In-N-Out Burger
Mark W,50.0,"Coming from the mid west, In-N-Out was a must have. It was amazing, the food was hot and fast. The staff very nice. Be sure to look up their secret menu for all the tips and tricks of ordering.",September 2016,In-N-Out Burger
joserjedi,50.0,Same quality food and customer service that you get at all their restaurants. Love their fries and Burgers. Always enjoy going to In N Out.,September 2016,In-N-Out Burger
heumanntouch,40.0,This location is very efficient and the food is alright (hence why it didn't get 5stars) my burger was warm not hot so it must have been sitting for a few moments not sure.,August 2016,In-N-Out Burger
Bibby845,30.0,Had to give it a try as I'm an east coast guy. food was ok nothing special. They have just a few items on the menu.. if you're hungry stop and eat but don't go out of your way!,August 2016,In-N-Out Burger
AdamandAmyChristophe,30.0,"Title says it all really.  Was very much looking forward to trying these world-renowned burgers.  
The menu is extremely simple:
1x Hamburger
1x Cheeseburger
1x Double Cheeseburger
the end.
Plus your fries/shake

Fries are pretty awful - dry - boing, lack of seasoning etc.  Not...More",August 2016,In-N-Out Burger
Andre T,40.0,"Having been my first time in California, I knew I had to try the almighty burger place. The cashier outside helped us understand the menu and we ordered. After getting back to the hotel, and eating, we were very pleased. It wasn't the most amazing...More",July 2016,In-N-Out Burger
LB1_FJ,40.0,When the drive through line is 20 cars deep and people are waiting you know the food is good... of course it's in-n-out...  you out of towners have got to try it!!,July 2016,In-N-Out Burger
Dagnytags,30.0,"When you are in a hurry and want something just a little nicer than ol Mickey Ds, here's the place to go.  The burgers are pretty quick with fresh lettuce, tomato and onion slices to your request.  Fries are the REAL thing.  One fellow is...More",July 2016,In-N-Out Burger
keitha547,40.0,"Being my first stay in So Cal I had to try to burger place you hear so much about.
I got the double double combo, it's a real tasty burger, but then again I can eat 
a burger every day of the week. Fries had...More",June 2016,In-N-Out Burger
steel5rings,40.0,"Arrived late at night in the LA area for a business trip and was starving.  Hit the In and Out Burger located near my hotel in Seal Beach, it was open to 1AM.

Food was the standard In and Out menu, which is a good...More",May 2016,In-N-Out Burger
lewis j,50.0,when you need 20 cheeseburgers to  go...well what would you do?  IN & Out.  Close to our hotel and a security and desk staff who let us party in the dinning room and so we did it 2 nights in a row... the best midnight...More,May 2016,In-N-Out Burger
Rita I,50.0,"I remember driving through on it's grand opening!. Great location, super friendly staff, made to order awesome burgers and fries. It's great eats for about $6.00 with a drink!",April 2016,In-N-Out Burger
aliva15,50.0,"We love this location, it's clean, always friendly crew, and good fast food too :) Easy drive-throhg, large parking lot. Good location!",February 2016,In-N-Out Burger
Dewey4321,40.0,California's Burger Place. I liked the burger. Fries were OK. Personal preference. My husband loved the fries.Nice to try California type burger. Everyone should try one.,February 2016,In-N-Out Burger
JulieBandSteveB,40.0,Had to give into the hype. Prices are great under 6.00 for combo meals. Want your burger loaded ask for animal style. Fresh cut fries with quick made to order food we would go back,January 2016,In-N-Out Burger
k123-foodie,50.0,Cheap eats and consistent to fill your cravings. Gots to have double double with grilled onion and cheese. or try a special request triple. love it ask for extra crispy fries on no bun burger choice.,November 2015,In-N-Out Burger
1jjarecki,40.0,This family owned business is legend and it is well deserved.  Really great burgers and delivered very fast.  Would recommend to anyone wanting fresh and good fast food.,October 2015,In-N-Out Burger
DawniesaurusRex,20.0,"When traveling to the west coast, we always hit an In-N-Out Burger first. Heading to Seal Beach from LAX, we were starving after our morning flight from Atlanta.  It didn't take long to get our food and upon biting into my cheeseburger, I literally could...More",September 2015,In-N-Out Burger
kmccauleysb,50.0,"It's and In and Out!  If you love this chain, you'll love this store.  They're fast and well organized and make great burgers.",August 2015,In-N-Out Burger
Berry J,30.0,"We were visiting from the east coast, and our west coast friends recommended that we try this place for a fast food lunch.  Nice simple menu, burgers have generous condiments: lettuce, tomato, onions, etc, unlike many burger chains that now skimp out on these items....More",July 2015,In-N-Out Burger
michaelcO2461JB,40.0,If you have been to any of these you won't be dissapointed by this one. Food is excellent at a good price.,April 2015,In-N-Out Burger
MsBLC,50.0,"There is no going wrong when it comes to a double double.  However what can and did mess it up, was the extra slow service along with the messy restaurant. There was a shortage of staff on a Saturday night.... not good.  The restaurant was...More",March 2015,In-N-Out Burger
peghello,30.0,We heard about In-N-Out Burger for a long time before we moved from Illinois and finally stopped in to give it a try. What is the big deal? Just because the fries are made on site? The burgers certainly weren't that great. But the place...More,February 2015,In-N-Out Burger
OrdinaryIndyguy,50.0,What more can be said. For a fast food burger place this place is far and above better than other fast food joints. Everything is fresh and made to order. Nothing is frozen and they cater to your individual desires. Nothing could be simpler than...More,February 2015,In-N-Out Burger
emh720,50.0,"Great Burgers, not so great fries, pretty slow service, very basic menu, other than the great burger and the fresh toppings I was not a fan of the food.",February 2015,In-N-Out Burger
rick417,40.0,"Every California resident I met insisted I had to try In-N-Out Burger. I agree you should check it off your bucket list while visiting California. I didn't find the burgers all that fantastic, but for a regional icon it was worth checking off the ""must...More",January 2015,In-N-Out Burger
Loves2TravelALOT_11,50.0,"If you are a burger lover, then in-n-out should suit your needs. Nothing fancy, just excellent burgers, shakes and fries. Love that the fries are freshly cut on site. Also, like the retro diner feel of the place. Good food, reasonable prices.",December 2013,In-N-Out Burger
MarkAXA,40.0,I made it 5 minutes before closing-and this is where the compliments start-no hassle or complaining from order-taker. Most places within 15 minutes of closing start the 'we already started shutting down' routine leaving you with no choice but heat-lamp food. Not here or any...More,August 2014,In-N-Out Burger
Elizabeth P,40.0,Well... it's In-N-Out. So.. it's tasty :) I had a late night craving after a really bad day. I got the double and the animal fries. Totally amazing and sadly I couldn't finish all the fries :) Same yumminess every time! Love In and Out!,May 2014,In-N-Out Burger
bsanderson81,40.0,"Being from Kentucky I have never heard of this place. Then I married a woman from Orange County in 2011 and on this trip (2013) out to see her family her uncle told me about In-N-Out burger, and that I had to try it. BEST...More",July 2013,In-N-Out Burger
MattA55,50.0,"In N Out is the best fast food hamburger around. For $5 you get a double double, fries and a drink and it's all made fresh. It really shouldn't even be called fast good as the quality is as good or better than you get...More",September 2013,In-N-Out Burger
esrichie,40.0,I like the protein burger (hidden menu option). No bun. The burger and produce are instead covered by lettuce. This reduces carb intake. :),September 2013,In-N-Out Burger
Knani,30.0,"Being from Florida, my family and I were eager to try In-N-Out Burger, as we had heard wonderful things about it. Unfortunately, the food didn't live up to the hype (in our opinion). The burgers were just OK and the buns were over-toasted. The fries...More",July 2013,In-N-Out Burger
Yvonne D,50.0,Service was very quick and the cashier was very helpful understanding the menu. As out of Roberts we asked questions and he was happy to answer them. Food was fantastic and their fries are the best. If you are in the area it is a...More,March 2013,In-N-Out Burger
Nicole O,50.0,"quick, excellent service - always enjoy a quick stop with our family - nice to know companies based on values can thrive!",December 2012,In-N-Out Burger
Glu2012,50.0,"Can't say enough about this place, it's a must go if you are in California. The drive through it the fastest!",May 2012,In-N-Out Burger
Kelly M,40.0,The burgers there are really good especially the milkshake it was the bomb the fries are ok they aren't crispy like other fast food resturant.,August 2012,In-N-Out Burger
CO151982,40.0,I hit the drive-thru right around 1pm on a Saturday and the line was out to the sidewalk. They had me out on on my way in less than 15min. After I placed my order I was through there in 5 minutes. This is definitely...More,June 2012,In-N-Out Burger
Buckrogers7399,50.0,"In-n-out Burger is a must try, everything is fresh and is second to none. When we visit any state that there is location in we always stop and get our Burger fix. Give them a try, you won't regret it.",December 2011,In-N-Out Burger
430deniseh,30.0,We went to Jack in the box a couple of times and were quite happy to be able to get teriyaki chicken bowls. It's not all just hamburgers and fries.,September 2019,Jack in the Box
JBmeebe,30.0,I love this Jack in the Box! The service is quick and friendly. The food is hot and full of taste. I love going here when I need a cost break from Disneyland.,April 2019,Jack in the Box
Brad M,50.0,"It may be Jack In The Box, but the food was much better than a McDonalds or comprable fast food Burger joint. Sourdough Double Bacon Cheeseburger was excellent, price point for family of 7 was also great. Gentleman working teh counter was also very friendly.",March 2019,Jack in the Box
ollygs93,40.0,"pretty decent fast food, reasonable price, wide selection. good for breakfast, lunch or dinner - enjoyed the milkshake",October 2018,Jack in the Box
locke869,40.0,"Whether you want a classic burger combo or breakfast as a late night snack, Jack-In-the-Box is the place to get your munch on.  With so much variety why not add some tacos as a delicious side item?",September 2017,Jack in the Box
TheBoone1977,20.0,Stopped in for the first time ever a week back. Coming from the east I had heard about this franchise and was super excited to try it out. Very disappointing. Spicy chicken wasn’t spicy. It actually didn’t have much flavor at all. The lady at...the register must have been having a really bad day. Super unfriendly. Felt like I was bothering her to get served. Won’t go back.More,May 2018,Jack in the Box
LucyRichardo1,50.0,"Considering this is on the Disney strip, this fast food was not overly business, the drive thru ran quickly and smoothly.  The food made fresh and served hot.  Handicap parking available and family friendly.",September 2017,Jack in the Box
tcgonzales,50.0,"Impressed with the inside. Clean and inviting. As for parking, there's about 4 spaces and a handicap up close. I assume since the restaurant is in a shopping center with lots of parking spaces within walking distance. This restaurant also had a private meeting room...with tv and nice comfy seats(appeared to be from the window looking in)
Impressed! I've never seen that before in a fast food restaurant. I forgot where I was eating.. felt a little fancy! :)More",October 2017,Jack in the Box
Jose S,40.0,The great part of this Jack is the schedule that it is open and how close to the expensive are of restaurants is,September 2017,Jack in the Box
Sportsman1056,40.0,This is your standard jack-in-the box. Place was clean and staff was friendly. If was close to the hotel I was staying at - Stanford Inn and Suites.,July 2017,Jack in the Box
Shawnnita M,40.0,Got to hotel at 8:15 pm went to get at Clancy they were not taking anyone who wanted to eat so we went to Jack they were fast and food was good its fast food what more can you say staff was friendly though,March 2017,Jack in the Box
1130jeniferg,50.0,Clean (restrooms too). Nice atmosphere. Friendly staff. They even have a fireplace. We were very happy with our visit to this restaurant.,January 2017,Jack in the Box
Glen H,50.0,The crew here seemed to take pride in the quality of food and service to the customer. The wait was also short.,November 2016,Jack in the Box
908andyn,40.0,We were running late for Disneyland so I went here because it was across the street fro m our hotel.  My kids like Breakfast Jacks so this was a good choice.  Staff was friendly and service was quick.,October 2016,Jack in the Box
risitodeplata,40.0,"When staying at the Embassy Suites we decided to get hamburgers for the kids.  The Jack in the Box was a close walk.  The selection was good and the service was quick. The menu gave you a lot of different choices, definitely many different options...More",September 2016,Jack in the Box
fiinechina,10.0,We did not enjoy this restaurant at all will not return.  The taco was terrible the burgers were mediocre,September 2016,Jack in the Box
LaraS322,30.0,"I've heard about Jack In The Box for years but being from the East Coast, I've never had a a chance to eat at one.  So I went to this one because it was within walking distance from out hotel near the Convention Center.  To...More",September 2016,Jack in the Box
janemasterman,20.0,"We don't have Jack in the box at home, so we tried this on vacation.  The tacos were okay, but the burgers tasted weird, and the place really needs an overhaul.  staff was pleasant though",August 2016,Jack in the Box
Jonathan H,40.0,The food was good but it took a while to get after ordering. Be prepared for fat dripping from the burgers.,July 2016,Jack in the Box
ProfessorBluenose,40.0,"I visited Jack's for the first time in my life on a trip to Anaheim. The burger was tasty, and the curly fries were pretty good. It's fast food ... but tasted pretty good for fast food.",August 2016,Jack in the Box
Stephen P,30.0,"Nice standard burger joint.  Good food, fine service.  I found the options all a bit confusing, but I suspect that may be the jetlag.",June 2016,Jack in the Box
Joy576,50.0,The food is good and reasonably priced.  The staff is also very friendly and patient!  You get a good amount of food for the price too.,June 2016,Jack in the Box
tina s,40.0,"This Jack In the Box was next to our hotel. We went back twice great taste great service very patient with us being from Australia, we needed a few things explained to us as we do not have this fast food place in Oz :-(...More",May 2016,Jack in the Box
Tj718,40.0,It was the first time I had Jack in the Box. I was super excited. Being from the East Coast we don't have certain food chains so I was eager to give it a try. It didn't disappoint. I had a chicken teriyaki bowl. It...More,April 2016,Jack in the Box
perun99,20.0,"Look, it's a Jack in a Box, you're not going to get 5-star cuisine here. I think that even as far as fast food standards go, Jack in the Box is pretty low on the scale, way below even McDonald's. We did have a weird...More",April 2016,Jack in the Box
calivaligirl,10.0,After a long day at Disneyland we got back to the hotel right next door around 10pm.  My entire party was hungry and wanted a snack of tacos and egg rolls.  The sign on the door said the restaurant inside was open until 11pm and...More,March 2016,Jack in the Box
Michael C,40.0,"I first visited a Jack in the Box in the 70's. Not much has changed. For some reason I love their tacos and at 2 for a $1, very price conscious.",March 2016,Jack in the Box
Cindy M,50.0,"Across the street from the Embassy Suites South, Anaheim. Super convenient, great hamburgers and inexpensive.  Ate there several times during our stay.",February 2016,Jack in the Box
13suk,40.0,"Went there on a weekend and despite been packed the service was fast.
Typical fast food chain but the burgers were better than the normal chains for me.",January 2016,Jack in the Box
OregonFoodie71,30.0,"Located near Disneyland, this Jack in the Box became our salvation when we needed to make a quick trip out of the park to get some supplies. We ordered a variety of sandwiches and chicken nuggets, just to tide us over. Service was fast and...More",December 2015,Jack in the Box
Thereisnouseridleft,50.0,"Best burgers I have ever had. My wife, who tolerates burgers only if that's what we are eating, raved about it and finished my sons burger, which she never does. The restaurant 
Was clean and the fries were nice and crispy how I like them",January 2016,Jack in the Box
Gavin H,40.0,"Our family of including 2 teenage sons stopped in for a simple dinner of burgers. The burgers and fries were great, as were our drinks. Good value for money.  I enjoyed using the coke machine that dispenses over 100 flavours and got a lime coke...More",December 2015,Jack in the Box
TheAngeloS,40.0,"Late night or mid-day, this is a spot where you can get some pretty cheap eats very quick.  Clean, store staff get your order right and the food is as good as any other Jack-in-the-Box.  Visited here numerous times over the week we were in...More",November 2015,Jack in the Box
Sunsets_Rock,30.0,Was only open until 3 am.  Which is pretty late.  Not 24hours as originally posted.  All the same it great deals for a small budget.,August 2015,Jack in the Box
Juliane L,50.0,Open 24 hrs. It was nice and clean. The staff were really friendly and they got our order right which was good because there were 15 of us in our group.,October 2015,Jack in the Box
Andria M,40.0,Typical midnight snack since it's usually the only thing open. Lol. I can always go for 2 tacos and french fries! Friendly staff :),September 2015,Jack in the Box
BournemouthMomo,50.0,"Ate in here a couple of times, loved the vast selection of drinks, think there was a choice of about 60. Good hood also",September 2015,Jack in the Box
Javastreet,30.0,"while is restaurant was close to my hotel and very convenient, I would not stop again.  The ordering station was such that you could barely hear the employee, once to the window the service was less that acceptable, like you were doing them a favor,...More",September 2015,Jack in the Box
livs_mama,50.0,"I love this place and hit it every time we come to Disneyland, or California for that matter! It's my favorite, and this location didn't disappoint.",May 2015,Jack in the Box
lagatachris,50.0,"Good value, clean large washroom. Dislike that I couldn't find a small Jack n the box toy as a souvenir.",August 2015,Jack in the Box
GoPlaces29765,10.0,"When I was a teen growing up in Brooklyn, NY, I did something on a regular basis with my friends that caused me to have something called the munchies (if ya know what I mean). I would run to my local Jack in the Box...More",August 2015,Jack in the Box
ShahidAgha,50.0,Heard a lot and there are a lot of outlets around the interstate freeways.  Not a big fan of junk food but if you visit USA a must go,August 2015,Jack in the Box
mrtash,50.0,"Popped in after a day in LA. Ordered number 9 wife number 11 and my youngest number 5. We all had curly fries which where very yummy . All the food we got was very nice and very big portions. 
Before I go back to...More",August 2015,Jack in the Box
983kyliep,30.0,"Everyone told us to make sure we tried Jack in the box, so we did. We were bowled over by the portion sizes. We ordered 4 large drinks and were so shocked the lady behind the counter laughed at us. The food was tasty  and...More",March 2015,Jack in the Box
nicola123254,40.0,"Convenient, fast food restaurant, similar to McDonalds back home but quality of meat is superior.  Enjoyed for the quick one on the way home from Disneyland.",June 2015,Jack in the Box
766mistyp,30.0,This was my first Jack in the Box. We got two burgers and both were pretty good. The establishment is kinda crappy on the inside and some of the customers were sketchy but the service was friendly.,June 2015,Jack in the Box
johndJ560DC,30.0,"Quick service, clean and close to the hotel we stayed.  Not much more to say about it.  A nice place to grab a bite before going to bed.",June 2015,Jack in the Box
AshleighMakokis,30.0,"its fast food.. but staff were polite 
We liked that it was across the street from our hotel.
The staff were very kind and it was clean inside and cool. 
Food was standard fast food, fries and a burger nothing fancy. 
Good, cheap, fills you...More",May 2015,Jack in the Box
