user_name,rating,review,date,restaurant
Patrice H,50.0,"My family an I stopped in for our 1st time while on Sunset Blvd. We enjoyed the burgers so much we stopped in again two more times over the next week. Not such a huge fan of the fries, but the burgers were awesome. Wish...More",September 2014,In-N-Out Burger
Emily P,20.0,"They took a long time to get orders, long wait to get it, and it wasnt very good. Also, one of the cups they gave us was leaking somehow... Once your in that line, there is no way to get out to go elsewhere.",June 2013,In-N-Out Burger
agchen1,50.0,"My friends introduced me to In-N-Out Burger at this very location over 2 decades ago & their burgers are still the best to date, when compared to other fast food joints like Fatburger, Original Tommy's Hamburgers, McDonald's, Burger King, Wendy's, Carl's Jr, Jack In The...More",June 2013,In-N-Out Burger
SusanO783,10.0,We decided to take a trip to the East Neuk today to get some fish and chips for lunch. We have had carry outs from the Wee Chippy before and have had no complaints. Today however is a different story. The fish was delicious but...the chips (well if that's what you could call them) were terrible. They needed at least another three minutes in the oil. They were hard and extremely greasy and at the cost of over £17 for two meals and a drink I would expect better.More,November 2020,The Wee Chippy Venice California
larilu,50.0,"No doubt these are the Best French Fries in Venice Beach, for that matter, probably the best in California. Plain & Simple, these fries are amazing, always served hot and fresh, with your choice of seasonings/toppings. A hidden gem right off the boardwalk that does...French fries right! You will not be disappointed! Very fair prices for a tourist area. Overall Rating ~ Excellent!More",November 2019,The Wee Chippy Venice California
tatmandu600,50.0,"Fantastic food, Fish and chips what better thing to eat enjoying a great location, large portions,  will making sure we visit again.",October 2019,The Wee Chippy Venice California
chrisdX1814YT,50.0,"Well, technically off the boardwalk (right around the corner) & definitely a “hole in the wall” in every sense of the word! 
But, hands down (from someone who’s in Venice every weekend) it’s the best Fish & Chips in Venice! 
See David! Great service too!",July 2019,The Wee Chippy Venice California
keltickimb,50.0,I come to Venice beach mainly to eat here!!  Such good fish n chips.  Recommend the garlic fries....sooooo good!  Worth the wait because lines are always long,March 2019,The Wee Chippy Venice California
melianca,50.0,"I ate here 2 years ago when I was traveling and today I came back..finally!!! My favorite fish and chips!!! The only complaint is that they were out of coleslaw, water/soda water or coke.",October 2018,The Wee Chippy Venice California
bghewilson,50.0,"How did we find this place?  No idea. I don’t think I would drive from downtown to go there but I would pay the $20 to park at Venice just to eat there again. 
I had the two piece basket and fries. 
My son said...he is not sure that he will ever want to eat fries again now that he has had the best. 
I guess you can say highly recommended.More",September 2018,The Wee Chippy Venice California
justinap1988,50.0,We were wandering around happened upon this place what a little gem. Very cool fresh cut fries and fish and they have a ton of flavors for seasoning and lots of dips.i got fries and my friend got fish and chips also  I got a...massive coke in a glass bottle they have a lil picnic table to sit at so well. Friendly service doesn't take very long but they make every order fresh snd very large portions!More,August 2018,The Wee Chippy Venice California
aileen c,40.0,"This is what eating fish and chips at a beach is all about. The fish was done perfectly, not greasy and over battered and the chips were not reheated freezer things. Too bad it was during that cold spell in mid February and we had...More",February 2018,The Wee Chippy Venice California
960charlottes,40.0,"Visited here after reading great reviews online.
Great fish and chips at an affordable price
Friendly service

Wait time roughly 20 minutes however did go at 6pm so to be expected. 

The fish and chips box with two pieces of fish was enough for two...More",January 2018,The Wee Chippy Venice California
filmfestivals,50.0,"french fries were delicious, some skin left on th eraw cut potatoes...tasty fish, reminded me of my english experiences of fish and chips, very affordable too",November 2017,The Wee Chippy Venice California
Junghak L,40.0,"good chips!
maybe because of the area(venice beach) price are not that cheap as a chip but still worth buy and eat.",February 2017,The Wee Chippy Venice California
FayeJennifer,50.0,This place does the BEST chips with every freshly made topping you can think of - every sauce you can think of and all served perfectly to sit and eat overlooking Venice Beach. The coolest chippy ever! ✌️ I highly recommend!,September 2016,The Wee Chippy Venice California
Jack R,50.0,Small hole in the wall place just off the Venice Ocean Front walk. Excellent and fish and chips and cooked to order so it's all fresh and hot.,April 2017,The Wee Chippy Venice California
Jazzgal67,50.0,The place is a stand outside dining experience.  We ordered the fish and chips and chose malt vinegar and chipotle barbecue sauce on the side.  All the choices were very good.  Nice meal.More,April 2017,The Wee Chippy Venice California
Gaile1958,50.0,Bought some of the garlic chips truly so yummy ! You can get other flavours like Chillie cheese etc but I just loved the Garlic ones !,March 2017,The Wee Chippy Venice California
Jasper K,40.0,Very nice handmade fries. We had the garlic and jalapeno flavored salt which were pretty nice! Nice fries for a fair price,September 2016,The Wee Chippy Venice California
Phillydilly,50.0,"Located in the heart of Venice Beach, between the boardwalk and Speedway, this tiny takeout has fresh handcut fries with a variety of types of salt and seasoning. We had fresh garlic and sea salt on our fries. Heaven on earth!",July 2016,The Wee Chippy Venice California
Jeferson J,50.0,"This place is amazing, the wee chippy is located in venice that is a nice place and the french fries are delicious OMG, it's really perfect, if you're enjoying LA this is a good place to eat with your friends.",February 2016,The Wee Chippy Venice California
Malte W,50.0,"Besides the walkway of Venice beach you can grab here the most tasty and fresh fries I ever had. 

Fries will be made on demand out of fresh potatoes (so please bring some time - approx 5-10min with you) and they taste amazing!

In addition...More",May 2016,The Wee Chippy Venice California
jmarkpatton,40.0,"We went here from great reviews from locals and it didn't let us down. You can pick how the fries are cooked. Garlic, Parmesan, smoked, ect. Good stuff. One pc. Will run you $8.95. One picnic table to eat on or just great a seat...More",April 2016,The Wee Chippy Venice California
jcast27,40.0,"After walking down the Venice Boardwalk, you'll eventually find this little place down a side street.

While the food was delicious, my hubby didn't realize the fish menu was just the top portion and ended up ordering the family sized fries. SO MANY FRIES. We...More",March 2016,The Wee Chippy Venice California
novacamp,30.0,"The Wee Chippy is in a row of small eateries on Venice Beach, where you can get a bite without breaking the bank. It's basically a walk-up window near a very few tables and benches. The fish & chips were good. It's a quick stop,...More",September 2015,The Wee Chippy Venice California
Cerris1,40.0,"Found this fab chippy while wandering around Venice - a great find...... I'm from the UK and was missing 'proper' chips rather than fries.  They're freshly cooked, so you have to wait a little but it was worth it.  It's a tiny place with no...More",November 2015,The Wee Chippy Venice California
Fahie1950,50.0,Visited Venice Beach in September 2015 and found this amazing fish and chip shop in Venice Beach. Located just off the Boardwalk in a side alley (but has a sign up on the boardwalk). Doesn't look much from the outside but wow the food was...More,September 2015,The Wee Chippy Venice California
Jamie G,40.0,My husband and I tried the truffle fries with the truffle mayo and they were so delicious!  We weren't hungry enough to get the fish and chips but they looked so great.  If we are ever in venice beach again we will definitely come here....More,August 2015,The Wee Chippy Venice California
SmileyBean,40.0,"Absolutely beautiful fish and chips.

The fish pieces, although not huge, are white, flaky and covered in beautiful crispy batter.

And the chips (fries) are excellent - soft in the middle, crispy on the outside and with just the right amount of seasoning.

I thought...More",July 2015,The Wee Chippy Venice California
roamingkangaroo,40.0,"A little chip shop off a sidestreet of the Venice promenade, run by a friendly Scottish bloke. Very tasty and freshly prepared food for around the $12 mark from memory. Worth it and was just a shame I didn't make it back there for another...More",September 2014,The Wee Chippy Venice California
5nn,40.0,"The french fries are the real thing at this little take away.  We had fish and chips, and while the fish is ok, the fries are really, really good.  You can order different flavors for toppings to spice them up!  The guy at the counter...More",February 2015,The Wee Chippy Venice California
fairoaksjim,50.0,"We were walking around Venice Beach last Saturday and the kids, now 28, 25, and 23, were starting to get cranky because they were hungry even though we had dinner reservations in just a couple of hours. While the girls were getting coffee, I decided...More",November 2014,The Wee Chippy Venice California
DaveMWirral,50.0,"A tiny take-a-way off the Ocean Front Walk but they serve the  best chips ( french fries) I have ever eaten.   I have eaten  thrice cooked chips in Michelin star restaurants which  didn't compare  to  these crispy coated, fluffy ones.  Search out this gem if...More",September 2014,The Wee Chippy Venice California
Shannon s,50.0,"Just around from our hotel, the best snack food in Venice, how lucky is that? Their fries are fabulous, as evidenced by the people thronging in to buy them. We tried several kinds, my favorite being the truffle dusted ones. Delicious!",March 2014,The Wee Chippy Venice California
JYD48324,50.0,"Maybe the best french fries I've ever tasted! Fried to perfection, and the dipping sauces are outstanding!",March 2014,The Wee Chippy Venice California
blinkingmuse,50.0,Wow!! What a find for us during our recent trip to Venice.  You simply can't beat what they do best and that is handmade fries.  We enjoyed them so much we went back two days in a row.  It is so nice to see how...More,April 2013,The Wee Chippy Venice California
Rhys_H24,40.0,"Whilst in Hollywood and Dolby Theatre, the kids where looking for something to eat at lunchtime and this seemed popular with the teenagers.  I have to say the service, menu options, refill's on drinks made it fully enjoyable for all of us.  The fries, with...bacon , Cheese and Jalapenos where lovely, sandwiches where great, and would recommend it if you wanted something with a classic american diner twist.More",February 2020,Johnny Rockets
jaboo_16,40.0,"The burgers hear are good, the fries we ordered had jalapenos on it they were fresh and spicy. 
The service  was good, the waiter was nice and fast.
The only problem I would say was the price for the pop $5 for a soda is...a little pricy for me. If you go get a shake it is worth more.More",February 2020,Johnny Rockets
mrsarbee,40.0,"My granddaughter did not care for her burger and without any hesitation they removed the price from the bill. We were offered a complimentary photo at our booth. Of course when the lady came back with it she wanted us to buy 4 other pictures....We refused, and she kept going down in price. We finally purchased them all. Not sure if she works for Johnny Rockets or is just allowed to come in different businesses.More",January 2020,Johnny Rockets
MummaandCo,50.0,"No complaints about anything. Our server was excellent. Tables cleared quickly. Delicious milkshakes & food. Not the cheapest but I'd pay more for a decent burger. 

Highly recommend.",December 2019,Johnny Rockets
PAR506,50.0,We called into Johnny Rockets on Hollywood Blvd for a quick and easy evening meal whilst taking in the sights. It is clean with nice staff who serve nice food.,December 2019,Johnny Rockets
OzTraveller99,50.0,"We always visit Johnny Rockets when in Hollywood, and each time the food and shakes are exactly the same and fantastic. The service is so quick and staff are always polite and friendly.  There is no better place for a quick and tasty burger and...shake.More",November 2019,Johnny Rockets
melt880,50.0,Fantastic spot for brunch/lunch after a long flight. Service was excellent and great food if you are after a burger/ wings/ hotdogs. Lovely Authentic American Diner. Close to all Hollywood attractions and a view of the Hollywood sign from the balcony.,October 2019,Johnny Rockets
Fi55y,40.0,"Fast service, enjoyable burger, philly steak sandwich both served with fries in a traditional American diner.",October 2019,Johnny Rockets
CAJMR05,50.0,"Retro decor for a real taste of ‘old America’ takes you back and feels like you’re on the set of Happy Days! 
Portions are good and not overfacingly humongous. Staff as everywhere in the States are cheerful and efficient.",October 2019,Johnny Rockets
SydneyVisitoor,40.0,We had to ate a burger during our stay in LA and it was a great choice to do it here at Johnny Rockets in Hollywood and Highlands Center. The place is like in a Hollywood movie.,September 2019,Johnny Rockets
Metoyoutometoyou,40.0,"Great american diner in Hollywood with good prices. Best milkshake i ever had. Don't like the in-house photographer that harassess customer's..just take her freebie. Polite, quick service, huge portions. Would return and recommend.",September 2019,Johnny Rockets
AlessandroFesta,30.0,Good environment in 50s style. Burger good but nothing more. Chips with cheddar not so good. Maybe I happened on a wrong spot but I expected more. Nothing special for me,September 2019,Johnny Rockets
Kullyk90,40.0,"Was a nice surprise finding this here as had been to a branch in SF many years previously so bought back some happy memories !  Food was great, portions were large as with most american restaurants.  Service was polite and friendly and they even supplied...More",August 2019,Johnny Rockets
AussieMum14,40.0,Small place with really tasty burgers. Service was fast and food was good. Also enjoyed a chocolate malted milkshake.,September 2019,Johnny Rockets
MarkAnf,40.0,"We came for a quick bite to eat for a late lunch and it didn’t disappoint, we all had something different, but I went for the original and for me it is up there with the best burgers, not too big or small. The kids...More",August 2019,Johnny Rockets
johneL2024JO,40.0,This throwback to burger hop days has a nice family environment. Food here was good and the staff was very friendly. The original burger reminded me of an In and Out style burger. The food came out quickly and was hot and tasty. I would...More,August 2019,Johnny Rockets
TravelingArtist479,50.0,We went to Hollywood late one night craving something sweet and ended up at Johnny Rockets. I had never been before this night but I had heard many good reviews. It did not disappoint. We got fries and shakes and we were left satisfied and...More,August 2019,Johnny Rockets
U3486XNjoec,50.0,"The service was really great, all the staff did a dance in the restaurant which was really fun. The food was great, they have lots of options including ‘create your own’ which allowed me to build my perfect burger. Would definitely come back!",July 2019,Johnny Rockets
WiseTreeOwl,40.0,"Very busy restaurant, not surprising given the location, we got one of the only free tables when we visited.

Service was friendly and quick, food being delivered in under 10 minutes which was amazing considering how busy they were.

The food was also very good,...More",June 2019,Johnny Rockets
Ken Q,40.0,I enjoyed lunch here.  It was very busy but the service was still prompt.  The food is okay but nothing super.,June 2019,Johnny Rockets
Fallon_13,50.0,"Just walking past the looks of this place from what we had seen on the movies just said come on in.
Service was great, meals large so we ordered kids meals which were great.
A very clean place and friendly staff plus a photo to...More",May 2019,Johnny Rockets
Irene G,20.0,"I had high expectations of this palce as I’d eaten in Johnny Rockets elsewhere. Sadly, despite good service from our waitress, this one disappointed. The food was below average.",May 2019,Johnny Rockets
makaylabm_,50.0,"On your next visit to Hollywood Blvd, step back in time and enjoy a burger, shake and fries in a 50's diner setting. With exceptional food, friendly service, upbeat music and a complimentary family photo to remember your experience, you won't be disappointed - so...More",December 2018,Johnny Rockets
GaryM874,50.0,"Complete with the classic tunes and retro 50's-esque environment, the burgers, fries, and shakes only compliment the experience that this Johnny Rockets has to offer. When you order your food you see it being cooked before your eyes if you're sitting at the bar or...More",December 2018,Johnny Rockets
Molly L,20.0,"Stopped for lunch at this restaurant while in Hollywood.  It was busy, but not swamped.  We ordered a soda, a water, a burger, fries, and a chicken sandwich and we were seated at the counter.  It took more than an hour for the food to...More",April 2019,Johnny Rockets
754natasar,50.0,"Good hamburgers and sallads. The service varies depending on who is serving you but they definitely offer good service. Love the place, remindes me on American movies.",May 2019,Johnny Rockets
SallyMac789,40.0,"Had a lovely burger here while staying in LA. Was quick, reasonably priced & good size portions. Liked the ketchup smiley! Had our photos taken by the restaurant photographer, who offered the prints for $10 each initially & when we said no, she said we...More",April 2019,Johnny Rockets
T33504167,50.0,"Burgers here are amazing, service. Not so good but well worth visiting if you’re looking for the perfect burger.",April 2019,Johnny Rockets
Vacationer780914,40.0,Enjoyed our meal in the diner style of the 50s. The burgers and shakes were delicious and staff were very friendly.,March 2019,Johnny Rockets
jfm02719,40.0,"Having never been to a Johnny Rockets before, we searched this place out in the mall.  Reminds you of a 1950's diner.  We sat at the bar.  There's a jukebox in front of you that you can play for a nickel.  Ordered the Johnny Rockets...More",April 2019,Johnny Rockets
jonathank7,40.0,"If you're on a nostalgia trip looking at the names and footprints on Hollywood Boulevard, what's better than a snack in a '50s style burger bar?
Staff were friendly and attentive, service was prompt and out two excellent burgers and soft drinks came to $31...good...More",January 2019,Johnny Rockets
CairnsMel12,30.0,Huge meals but not up to our tastes tonight. Felt that our meals were a little too oily and were just ok. The milkshakes looked amazing and had jealously of the people beside us! Not as good as other Johnny Rockets but fast service and...More,February 2019,Johnny Rockets
drewlauren,50.0,The burgers and fries were so fresh and delicious. The staff were great and ensured you had everything you needed for an awesome meal,January 2019,Johnny Rockets
sukhjiwanh,50.0,"Not a fan of burger restaurants, but the food here was good, as well as the shakes.  Great staff, always smiling.",January 2019,Johnny Rockets
Pedro F,50.0,Went to Johnny's for my first meal in LA and I can say it started really well. The burger was delicious and the fries with cheese were mind blowing tasteful.,January 2019,Johnny Rockets
mariasn2017,40.0,"I really enjoyed dining here... the food was great as well as the milkshakes! A bit disappointed that the mini juke box on our table didn't work, but oh well...!

The only thing I didn't like was being hassled to buy photographs. A young girl...More",September 2018,Johnny Rockets
Positano15,40.0,"We went for both lunch and dinner, food was fresh and always tasty.  Best ever milkshakes and I loved the hotdog.  Service was friendly.",January 2019,Johnny Rockets
Pauline C,50.0,"this is a great venue for that good tasting hamburger and fries 
we  loved the milk shakes well worth going to eat there",December 2018,Johnny Rockets
wal1sa,10.0,"Me and me Family were visiting hollywood boulevard and it was raining a lot
We enter the restaurant and the lady didnt host us because we supposed to wait outside, ON THE RAIN
Than explained very uneducated with us
This is sad because we like...More",January 2019,Johnny Rockets
pupas1969,40.0,"If you are looking for a great diner experience this is the place to come.
Good food and friendly service. 
If in the neighbourhood will come back.",December 2018,Johnny Rockets
bigedd,50.0,we went here and it was very busy the service was great and the food was even better would recommend Johnny Rockets to any one you can eat in or get take away,October 2018,Johnny Rockets
Bkaymc,30.0,"They were really busy when I arrived w/ limited staff.  I ordered onion rings and a burger and a soda. My onion rings were cooked by my server, forgot her name, but she was very fast, friendly and efficient. The food is delicious, but it...More",November 2018,Johnny Rockets
Edward3010,20.0,"Been here before but won’t go again. The food is ok but not that fresh. Expensive for what we got!  $50 for two and it was just a burger and a chilli dog. 
However the shakes were fantastic.
Would I recommend it? No! There’s far...More",November 2018,Johnny Rockets
Liketachat,50.0,"We loved the Burgers and bottomless Cokes.  Fast, very  friendly service.  The place is decked out like a 1950's Diner.  We were disappointed to hear this is the only Johnny Rockets left in LA.",September 2018,Johnny Rockets
livinginwales,50.0,We visited and had bacon cheeseburgers which are quarter pounders- you can double up if you want to but we didn’t need to - we also shared some cheesy bacon chips which were great and had coke zeros - food was great!!,October 2018,Johnny Rockets
Amber Jean R,30.0,"We visited this restaurant twice during our visit. Both times we went after very busy days and this restaurant is close to our hotel. The first visit was 5 star - waiter was wonderful, service quick, and burgers fresh and made to our liking. Second...More",October 2018,Johnny Rockets
markbres,40.0,"Burgers are to write about, oh so good enjoyed the onion rings too.....can't get over how fast the orders are made, sitting at the bar watching the cooks is awesome, excellent place for lunch....only thing was the girl taking pictures was kind of a pain...More",September 2018,Johnny Rockets
Where2NowBoys,30.0,It's your typical Johnny Rockets but it's in a cool location. After you get your burger and shake you can sit outside and relax and enjoy the view as you watch the Hollywood Blvd shenanigans. It's not usually crowded and it's a good view since...More,July 2018,Johnny Rockets
tr7v8,40.0,"First time really only wanted a drink but decided to eat as well. Bright, loud & brash 50s style diner. Service a bit slow but OK once started. The burgers are very nice & as I'm on a low carb diet can be done skinny,...More",September 2018,Johnny Rockets
DK_Sensei,50.0,"Looking for a piece off the 50's and a great meal. This is the place to go. Friendly staff, fresh food and good prices.
A true Hollywood favorit, we will be back.",September 2018,Johnny Rockets
Aussie_Tourist79,40.0,We love Johnny Rockets and the Hollywood Blvd did not disappoint.  The burgers and hakes are brilliant. If you are looking for a quick bite to eat then head up to Johnny Rocks and Grab a Shake and Burger.,January 2018,Johnny Rockets
melanie a,40.0,"We ate here on our first night in LA we were exhausted after an 11 hour flight and just wanted something quick and this was only a minute from our hotel.
The theeming is fun and the service is fast and friendly.  We orderd a...More",August 2018,Johnny Rockets
MelissaH572,40.0,We have been here before but it was perfect place to sit down for lunch after walking up and down the Hollywood Walk of Fame.  Hollywood in August is hot and crowded so finishing our lunch with milkshakes was a much needed treat,August 2018,Johnny Rockets
Blake3754,30.0,We ate here for dinner one night. Service was good but we found the burgers to be pretty average and the fries really oily. Wouldn't be rushing back..,August 2018,Johnny Rockets
thisiscliff,30.0,Located in the second floor in the shopping complex on Hollywood Blvd you can find the nostalgic restaurant. It catches your attention as soon as you see it. We picked it for breakfast around 9am before things got busy. The ordering aspect of our meal...More,August 2018,Johnny Rockets
bctabby,40.0,"This place was good as was the service.  We got hamburgers, tator tots and french fries.  It was in a mall on the Hollywood Walk of Fame so very convenient!",September 2017,Johnny Rockets
sujatojo,50.0,"Had chili cheese fries, one of the things I love most about America. Friendly staff and good service with the sort of food you would expect.",May 2018,Johnny Rockets
Glen C,50.0,"Our 2nd night in Hollywood and we wanted a reasonably priced, tasty feed. so we headed here and certainly weren't disappointed. I had the new A1 burger and yes, it is an A! choice, delicious!",July 2018,Johnny Rockets
KKayKH,50.0,This is a family favorite wherever we are visiting. Delicious burgers after long days on our feet sightseeing. Excellent shakes. Service was wonderful!,June 2018,Johnny Rockets
Suseowen,40.0,The shakes here are amazing (not good for the hips! Lol). I brought my family here to experience the old fashioned Diner. Food is always good.,June 2018,Johnny Rockets
Shawna S,50.0,"It is a great place to eat, it is great for families, it is like eating at an old fashioned diner, this was our first time to Hollywood and this is one of the great memories",July 2017,Johnny Rockets
CarolinaBlue73,50.0,Love this place. Fast food and fast service. The name describes at least half of the business. Thanks!!,June 2018,Johnny Rockets
MeredithAussie,30.0,"While the decor is reminiscent of traditional American diner, I was in general underwhelmed. Convenient location but noisy. The waitress wanted to sit me at the bar as I was alone, but as an older traveller with a bad back, I was not going to...More",May 2018,Johnny Rockets
T5356VKbarbarah,40.0,"Have been here before when visiting LA.
Burgers are good which quite a range to choose from.
We had the Rocket single and the Smoke house.
Both really good, not too large and quite flavoursome.
Price good. 
Service really good.
If you want something quick...More",June 2018,Johnny Rockets
bryanedwin,50.0,A fun little and very traditional American diner set in a shopping centre and overlooking the Hollywood Walk of Fame etc. Take yourself back to the Fifties with a bite of brunch. And get your feet tapping from the table-side juke boxes. Food's fine and...More,March 2018,Johnny Rockets
Niki K,40.0,Cute little diner in the shopping mall of hollywood. Awesome rocking atmosphere and great service. Food was delivered quickly. Milkshakes are amazing!,May 2018,Johnny Rockets
Saad A,40.0,I tried to route 66 burger and it's delicious. The French fries portion is more than enough for 1 person. I really loved this place with a typical American decoration,May 2018,Johnny Rockets
Vanessa F,50.0,"We ate here twice in our short stay in Hollywood. Both times we had excellent food and service. The menu was quite extensive, a lot to choose from. No alcohol is served here, only soft drink, milkshakes, juice and water. It is set up like...More",April 2018,Johnny Rockets
196jcd,40.0,The only reason they don’t have a 5 is because they don’t have s bathroom and you have to walk quite a distance to sketch area to use a restroom. Food was great place was clean.,April 2018,Johnny Rockets
MistyTT,10.0,Our waiter was a very friendly chap but oh dear the food was awful! As a family we ordered three different burgers and each was shockingly greasy and dripped oil.,March 2018,Johnny Rockets
MoonieS1,40.0,I love the milkshakes here! The burgers are great too. Convenient place to have lunch if you're in the Dolby theatre area.,March 2018,Johnny Rockets
johno751,50.0,Service was slow at first since it appeared there was only one server working when we came in. Once he was able to take our order everything went well. The onion rings were great. I would recommend this place.,March 2018,Johnny Rockets
Candice H,50.0,"Time travel to a 50's soda shop!  Food, music, atmosphere!  This is a chain, there are more than one of these.",February 2018,Johnny Rockets
Brett S,50.0,Good burgers fast service and friendly staff. Speaks for itself. Had the loaded chilly fries with my burger and they were great.,February 2018,Johnny Rockets
shelley010593,40.0,"This place is fast, the food is fresh and the staff were very friendly...what more can you ask for! There are burgers and more burgers, with fries on the side, unlimited fries even. There are also cute little table top juke boxes, with some Aussie...More",February 2018,Johnny Rockets
sebastiang191,10.0,"Hi guys, 

I normally take longer to write about an experience so I have the time to reflect on it and really be fair with the place I am writing about. This time, I can't wait. 

Because we had a good memory of the place...More",February 2018,Johnny Rockets
Resefeber,50.0,"Dropped by this place when first visiting Hollywood and had no expectations for the food. The price felt a big high when first glancing the menu but we still ordered a bunch of burgers and fries and wow, where they good! The burgers were simply...More",February 2018,Johnny Rockets
Daniel M,50.0,This restaurant offers a great atmosphere and the food is very well prepared and ready to go. The staff was friendly and helpful and their service excellent. It is well located in a busy shopping mall and easy within reach of a hunger traveler. The...More,January 2018,Johnny Rockets
chiarita,40.0,"It really seems to be in the 50's - 60's in there, and we loved the atmosphere. Kind waiters and waitresses, they made us feel very comfortable.
The burgers were great and big, prices are in the LA average.",August 2017,Johnny Rockets
Simimike,50.0,I like to get there hamburger and onion rings. My son-in-law liked the chicken salad.  It is a retro place where you can get an 50 style burger.,January 2018,Johnny Rockets
summersbea,50.0,What I would consider a common food in an American cuisine would be burgers and I ate lots of it while being there. The Route 66 burger was what I would have considered one of the best burgers after trying out so many. We also...More,December 2017,Johnny Rockets
vducarme,40.0,We stopped at Johnny Rockets in Hollywood before taking a shuttle back to our hotel. Since we were on a tight schedule they made sure we got our meal very quickly so we wouldn’t miss our bus. I have to say my burger was very...More,January 2018,Johnny Rockets
rickt2311,50.0,Holidaying from Australia for 2 months with wife. We loved this place to eat for a quick & cheap meal. Was great to go back in time when life growing up was simpler. The vibe & feeling is awesome listening to all the old music...More,August 2017,Johnny Rockets
Tamoria C,40.0,"No matter where you go a Johnny Rockets is the place to eat...all meals.  The food is fabulous, the staff is always kind and friendly, the service is fast as well.  Love Johnny Rockets!",December 2017,Johnny Rockets
Thomas S,40.0,"Fun place to take the Kids or Visitors.  Johnny Rockets recreates that 50's dinner vibe with hamburgers, fries, hot dogs, etc. and Milk Shakes.",December 2017,Johnny Rockets
nigel p,40.0,The food was fast and tasted good. The staff where nice and friendly. The only bad thing about it was that it's  expensive for the food I got.,January 2018,Johnny Rockets
PBM2010,20.0,Stopped in for an early dinner. The meal for the price was average. My Philly cheese steak was greasy. My son liked the chicken tenders.,December 2017,Johnny Rockets
guac_and_roll,30.0,"Stopped by for a quick feed before heading to the Observatory.  Ordered shakes, onion rings and fries.  The shakes were okay (the strawberry and banana shake wasn't blended properly and was rather chunky), the fries bland.  The onion rings were the saving grace.",December 2017,Johnny Rockets
Fury-ice,20.0,Basically we got an average takeaway meal at a restaurant price. Food was over cooked. Staff gave us a lame reason why we couldn't be seated right away. ( half the tables were empty). Staff seemed disinterested. Probably could lose the photographer. We all have...More,December 2017,Johnny Rockets
JanL146,50.0,We had lunch here and it was lovely I had salad but be warned it was massive. But gorgeous and they packed it up for me to have later. The service was great and food milkshake to die for. Would highly recommend they was always...More,October 2017,Johnny Rockets
NucciaNice,50.0,"This particular diner had the best burger, fries and onion rings we had in California. The service was brilliant, friendly and very professional. After bringing our drinks order, the waiter took our food order. We did not have to wait long for the onion rings,...More",October 2017,Johnny Rockets
BerryvdM,40.0,"It's not the most friendly restaurant, but it's still Johnny Rockets, and although it's very bad for you, their chili cheese fries are the best in combination with The Original burger, love these places. The one at Universal Studios is rated the best if you...More",March 2017,Johnny Rockets
rustygrecian,40.0,We really enjoyed this burger and were particularly pleased to find that the fries were sold separately so we could share fries. After 2 weeks of American portions it was good to order less and be able finish a meal and even consider a desert.,October 2017,Johnny Rockets
carlhenrikp,40.0,"While discovering Hollywood and LA with how on how off busses, we started the day with breakfast here. Toast with fried eggs between and coffee. Very good. And we also had our lunch here in the form of hamburgers and French fries. All food was...More",October 2017,Johnny Rockets
MissChe,40.0,"I had talked this place up and made it sound like so much fun, because every Johnny Rockets that I’ve been to, the staff would all do a dance. NOpe, no dancing here, which was a bummer 
Food is good, yum and cheap! Staff are...More",April 2017,Johnny Rockets
Tammy  M,50.0,We stopped in on a Sunday night after a very busy day. It was one of the few places still open. The veggie burger was great !,September 2017,Johnny Rockets
fredeVargas,40.0,"Love it, 4 me it was the best burger that I had in LA. The place is cool too. Attention was also good but not fast.",March 2017,Johnny Rockets
WorldTravla7,40.0,Johnny Rockets is a global franchise of 50s themed restaurants and there is no better place to visit one than in California where they started out.  I have fond memories of going to the one on the Sunshine Coast in Australia and ordering milkshakes in...More,May 2017,Johnny Rockets
Perry G,50.0,Had lunch here and it was very nice and relaxing. We visited Madam Tussauds wax museum and walked the Hollywood Blvd strip and was glad to rest and relax a bit from the madness on the walk of fame strip. Food was very good and...More,September 2017,Johnny Rockets
ollik2017,50.0,"Thats how i love Burger & Fries! 
Great Ambiente, 50ties-Style, realy fine Burgers. We will come back soon.",October 2016,Johnny Rockets
Jazzydzioba,40.0,I was recommended to come here by my sister. The service was fast the mushroom burger delicious and the atmosphere was great as well as the service. A lady comes around to take your pics $20 lol. My son enjoyed his kids hot dogs.,September 2017,Johnny Rockets
KiddyBoy,40.0,"Good choice on the menu, staff were all friendly, large portions and the food tasted great. Our son loved his milk shake.",August 2017,Johnny Rockets
elizabethlascheid,50.0,"Johnny Rockets in Hollywood is a great time. Their burgers, fries and shakes are fantastic.

The atmosphere is fun and relaxing. You can eat at a cute counter or in nice tables. It is a 50's type place and a chain, all look pretty much...More",August 2017,Johnny Rockets
Sage2724,40.0,"We were here very late, service still bright and friendly. Great venue ! Best milk shakes ever. Hamburgers delicious .",August 2017,Johnny Rockets
BrianThomasberg,40.0,Great place with quick and friendly service. But please quit the photographer. The waiter was very attentive with refilling our softdrinks.,August 2017,Johnny Rockets
Kjwall,50.0,We needed a place to grab a quick dinner after completing a Hollywood tour. We were seated immediately and our waiter was very friendly. He was prompt with taking our order and with refilling our drinks. The food came very quickly and was delicious. We...More,August 2017,Johnny Rockets
Daniel S,40.0,That right this JR serves breakfast and it was good for a place that deals with burgers and shakes. The price wasn't bad neither.,June 2017,Johnny Rockets
